Ross 151,A water world teeming with aquatic life encourages many visitors to this system.,-89.03,9.91,94.22
Ross 467,This beautiful ringed outdoor world is a popular honeymoon destination.,44.47,66.16,42.03
Sali'naman,"Local legend tells of a stash from a local pirate gang on this world. Many people have searched for it, but none have found it. Most sensible travellers claim that it doesn't exist.",-68.59,-64.72,20.31
Sesuyar,"This lone waterworld enjoys sunsets with two suns, a stunning sight across its vast oceans.",-42.88,-31.66,23.59
Shanhauls,A strange world that the locals claim is the home of an alien life form. No science teams have managed to record its existence yet.,83.53,-24.09,94.56
Siksikas,The aquatic life on this waterworld attracts many visitors to the system. Their beautifully crafted sailing ships for the water safaris  are spectacular in their own right.,105.09,-140.78,-13.97
Smethells 173,"This planet is just one of two waterworlds in this system. This planet enjoys a more developed ecosystem, and so attracts more tourists.",44.59,-120.03,30.47
Sotuki,"Most visitors to the system head straight for the outdoor world, or the waterworld, and indeed they are more tourist friendly. Those seeking something a little different, maybe even a little dangerous, come here.",10.69,43.06,-81.16
STKM 1-1341,"Visitors to this waterworld can enjoy the luxurious cruises, or the more exciting deep canyon tours to see some extreme alien life.",-23.09,51.84,81.56
Sugrivik,"Fans of cold climates love this water world, and its delightful menagerie of life.",27.59,-61.13,19.63
Synteini,This extremely hot world provides a nice contrast to the neighbouring outdoor world that most visitors go to.,51.78,-76.41,28.72
Tauni,"This water world is part of a binary pair, and draws as many visitors to the system as the outdoor world present.",-65.22,-9.88,-110.56
Tchernobog,The ice caps on this planet are most impressive.,81.97,1.22,22.03
Temba,Many commanders visit this location for the way in which the ground seems to 'frame' the stunning view of Temba 3.,68.44,24.66,-1.06
Thraskias,Many visitors come to see the strange life on this ammonia world. Warning! Strict measures are in place to prevent contamination.,46.72,46.63,-1.66
Tocorii,Visitors to this system rarely see this planet with all the other treasures it has on offer. The locals don't mind that too much though!,45.47,-177.41,46.78
Tpheirset,This world of extreme heat is the welcoming commitee for visitors to this system on their way to the populated worlds further out from the star.,-37.47,67.50,97.59
Tphen Slata,This binary pair of planets is part of the sightseeing tour that is popular around this system.,77.63,44.50,-63.31
Tsu,"Forming part of a rare trinary planet system, this water world is one of two in this star system. As the warmer of the two, and with an argon atmosphere, it has evolved some peculiar forms of life.",-8.41,99.19,22.31
Tujing,This site is an infamous tourist spot for those with more ghoulish temperaments - only three years ago a cruise liner was lost with complete loss of life to what was believed to be a pirate attack.,147.13,-164.78,21.13
Tupa,"This waterworld orbits around the barycentre of a close binary pair of stars, that are part of a quarternary star system. The sky views from the cruise ships of this planet are simply magnificent.",-63.63,-9.97,0.06
Upsilon Phoenicis,"A wedding barge was tragically lost while travelling to the ceremony, and it has become tradition for visitors to pay their respects while passing through the system.",47.19,-191.53,16.16
V492 Lyrae,This lone water world in this quaternary star system is a popular destination for holidaymakers.,-40.97,14.78,15.06
V711 Tauri,"There are many fun destinations in this system for travellers to visit. One of the most popular is this waterworld, with its top class sea cruises and diving adventures.",6.94,-65.63,-75.28
Vamm,"A binary pair of water worlds is a rare treasure, and these have boosted the system's tourism economy. Part of that success is driven by the locals highlighting the differences between both worlds, and so compelling tourists to visit both.",52.69,78.28,23.69
Velnambang,"This planet's claim to fame is that is was the site of an illegal racing group. They were disbanded after most were arrested by local security forces, but die hard fans still visit the site, although they no longer race here.",101.81,-167.31,52.03
Velnambe,"This outdoor world has everything for visiting tourists. Top class hotels cater for the very rich, but even the low cost holiday camps are noted for their quantity. Big game safaris are also popular here because of the local mega fauna.",105.84,-151.31,97.50
Vish,The life found on this waterworld attracts many visitors interested in exploring life's diversity.,134.41,-136.25,-16.41
Vishtha,"Even though this isn't an inviting world for humans, the marine life attracts many wildlife tourists.",-36.00,25.03,124.56
Vistaenis,"All manner of diversions can be found on this terraformed outdoor world. The locals are very welcoming to visitors, so much so that you might not want to leave!",102.50,-104.78,28.66
VVO 19,"This little known planet receives a lot of visitors, which is strange considering the more obvious attractions elsewhere in the system.",-42.03,-46.16,46.22
Wabayo,This is the site of the terrible crash of 3301 when twelve competitors collided while racing aournd the star system. A memorial is now held every year.,123.47,-88.22,43.34
Wat Yu,The deep canyons of the oceans on this water world exhibit some of the strangest marine creatures ever discovered.,-27.09,6.16,36.44
Wolf 1438,The tourism economy in this system relies upon this waterworld and the activities it supports.,21.22,88.91,-2.41
Wolf 497,This binary pair of water worlds contributes a great deal to the tourist economy of this star system.,0.13,41.47,11.97
Wulgaedia,"This ice moon is said to be the resting place of Demi Hawkins, a famous pioneer from the 30th Century who disappeared while exploring this system.",-115.69,55.31,-2.66
Xbalamana,"This world is in the process of being terraformed, and such worlds are a magnet for certain holidaymakers who love to see such planet-scale engineering in progress.",47.31,-217.53,39.69
Xuanebuth,This chilly waterworld hosts both water and winter sports competitions that attract visitors from all over the galaxy.,114.59,-112.06,-21.47
Yaque,This outdoor world and its diverse range of resorts and places for holidaymakers to relas is a big draw for visitors to this system.,131.13,-136.66,78.88
Zenus,Local legend has it that a Thargoid ship crashed on this planet. The body is displayed in a museum on the populated world. Experts agree that is actually a mutand creature from a nearby waterworld.,-70.44,-97.22,-11.50
Zvoruna,"This balmy terraformed world appeals to travellers for its no nonsense approach to catering for their desires. If you can afford it, then you can do it.",129.09,22.25,25.22
Suijin,"A ruined base left over from events in 3300. The base was rumoured to be a stronghold of notorious pirate lord Octavia Quinton, who was killed in mid 3300 when she became involved in the Reclamation of the Prism system. Today it is a ruin and visitors are warned no to venture within. Rumours abound that it is heavily booby-trapped.",-15.22,-79.34,56.03
